category,item,quantity,price,payment_method,card_type,city,province_state,country,gender,age,days_since_last_purchase,tenure,discount_used,purchase_frequency,avg_purchase_value,recency,purchase_per_tenure,discount_ratio
3,8,-1.3290688862364683,-0.7331113775873227,3,1,22,21,3,1,60.0,-1.3899029286695832,1.5089491737450216,-1.0118704488730614,-0.7766574051974,-0.4327996781495772,-1.0357001696597123,-0.806129278624785,-0.6236283535923591
0,4,1.3461905466066642,-0.37784054583492865,9,2,37,25,3,0,65.0,-1.5349534315467497,0.8214068336780322,-1.0118704488730614,-0.022401403257611637,-1.6077574294385517,-0.34251732194374906,-0.49062054557152374,-0.6236283535923591
1,11,-1.3290688862364683,0.008909979870209153,3,1,2,15,3,1,67.0,-0.7219071917352646,-0.8974490164894412,0.9882688056694595,-0.36524504050296996,1.469355773321832,0.8606365581518058,-0.02476872495597015,0.03628885632947659
3,8,1.3461905466066642,0.240714998976777,7,3,4,19,3,2,55.0,-0.8020666801673829,1.165178003711527,0.9882688056694595,0.3204422339877467,1.6913756889277243,-0.9488162159950413,-0.44403536350996836,-0.06230746989599923
3,2,0.45443740232561997,1.3286041627202987,8,1,41,30,3,0,59.0,0.32780039487580753,0.13386449361104288,-1.0118704488730614,-0.7766574051974,0.7702352044205724,-0.03275713931318236,-0.6536686827869674,-0.6236283535923591
1,11,-1.3290688862364683,-0.02379619566510908,7,3,33,23,2,2,28.0,-0.5806738073548658,-0.8974490164894412,-1.0118704488730614,-1.5309134071371884,0.49227160473693915,-0.7183848606235221,-0.9157103318832164,-0.6236283535923591
3,9,0.45443740232561997,-0.8606654621750637,9,3,32,17,3,2,69.0,0.2457323471953055,-0.5536778464559464,-1.0118704488730614,-1.6680508620353316,-0.09454043903962035,0.46399242185656797,-1.031008657485566,-0.6236283535923591
2,10,-0.4373157419554242,-0.8295945954165114,1,0,4,19,3,2,41.0,0.5511018269367083,1.5089491737450216,-1.0118704488730614,-0.0909701307066833,0.38417464930441486,-1.024367480051277,-0.6155535338275131,-0.6236283535923591
3,2,-1.3290688862364683,-0.48945036984920204,2,3,25,10,3,1,68.0,0.3945999685692394,-1.5849913565564304,-1.0118704488730614,0.38901096143681835,0.05798857664536344,-0.6654989757841571,2.1763811274525207,-0.6236283535923591
0,7,1.3461905466066642,-0.8046561365708313,1,0,30,30,3,2,60.0,1.5817238210639428,0.4776356636445376,0.9882688056694595,0.1147360516405317,-1.2937849088868114,-0.3878480803774906,-0.3654228687810937,1.0970604619388895
1,11,0.45443740232561997,-0.5401449419289452,6,2,48,14,3,2,54.0,1.2668115450806212,-0.5536778464559464,-1.0118704488730614,-1.2566384973409017,-0.1547658856377408,0.6642032716055928,-0.7794486743531669,-0.6236283535923591
0,4,1.3461905466066642,-0.9412044194307848,4,2,24,30,3,1,23.0,1.612260769038083,-0.5536778464559464,-1.0118704488730614,1.486110600621965,1.0369679515917356,1.648258485938064,0.897617879862826,-0.6236283535923591
0,7,1.3461905466066642,-1.0891998637280997,6,2,7,27,1,1,62.0,0.5339247937012545,0.4776356636445376,-1.0118704488730614,1.6232480555201083,-0.8672932847257616,0.15045467602318943,0.21106875923065385,-0.6236283535923591
3,9,1.3461905466066642,2.6981752632617484,5,3,13,13,3,0,64.0,1.425221962696474,0.13386449361104288,-1.0118704488730614,1.2118356908256784,0.1262160056586187,-0.16874941461440676,0.21481221136060033,-0.6236283535923591
0,0,-0.4373157419554242,-0.26541306743227233,5,3,33,23,2,1,35.0,-1.4147141988985723,0.8214068336780322,0.9882688056694595,0.04616732419146003,-0.7624953922187757,-0.39918076998592594,-0.46732795454074605,0.20946228138131545
1,6,-0.4373157419554242,-0.45960598467322417,5,3,24,30,3,2,37.0,1.5759981433187915,0.13386449361104288,0.9882688056694595,-0.36524504050296996,1.537583202335088,1.5575969690705809,-0.47398298054953963,0.399528588591928
1,1,1.3461905466066642,0.40833414859528255,0,2,41,30,3,0,57.0,0.381240053830553,-0.20990667642245178,0.9882688056694595,1.2118356908256784,1.1883738820254728,-0.43695640201404384,0.42943680014419466,-0.11703792466782025
0,4,0.45443740232561997,-0.4117732029528214,2,1,48,14,3,1,63.0,1.39277645547395,-0.20990667642245178,0.9882688056694595,0.8689920535803201,1.667018777541305,-1.6778859141377167,0.2547423674133619,0.345090497534374
0,7,0.45443740232561997,-0.3782493730291202,8,1,7,27,1,2,19.0,0.9977046910585099,-1.5849913565564304,0.9882688056694595,-0.43381376795204163,-0.03571884900555838,-0.09886449536238867,0.9185812117905259,0.3102658829826896
3,8,-0.4373157419554242,-0.05691119839461871,5,3,22,21,3,0,32.0,0.8698312214167975,-0.8974490164894412,-1.0118704488730614,1.6232480555201083,-0.6918112142184173,0.8700804661588353,1.4950728398022735,-0.6236283535923591
3,2,-1.3290688862364683,-0.7772647145600022,5,3,19,26,3,0,37.0,0.8793740176587164,0.4776356636445376,0.9882688056694595,1.3489731457238217,-1.4979758461291572,-0.35951635635640217,0.10625209959215429,1.008718584053377
0,4,0.45443740232561997,-0.573259944658455,2,3,34,24,2,0,66.0,1.037784435274569,-0.5536778464559464,0.9882688056694595,-0.022401403257611637,1.1049848021203823,1.1892845567964314,-0.02476872495597015,0.5571991151591298
0,4,-0.4373157419554242,-0.325919492172611,6,2,43,16,0,2,49.0,1.644706276260607,-0.20990667642245178,0.9882688056694595,1.074698235927535,-1.466459266266038,-0.17819332262143625,0.3595590270518615,0.26064427140875573
1,11,-0.4373157419554242,-0.135814846873574,4,2,17,9,3,2,46.0,-1.2639380182762547,-0.5536778464559464,0.9882688056694595,-0.570951222850185,-0.601051887352019,-1.3057959386607554,-0.36018203579916874,0.11757302206097628
3,5,-0.4373157419554242,0.4255048907513247,0,3,26,13,3,0,36.0,1.2286403601129459,-0.5536778464559464,-1.0118704488730614,-0.6395199502992567,-1.6441875072758763,-1.7836576838164466,-0.4021086996545685,-0.6236283535923591
3,5,-0.4373157419554242,1.8179703141674972,0,3,23,22,3,0,65.0,-1.5349534315467497,0.8214068336780322,-1.0118704488730614,-0.022401403257611637,-1.6077574294385517,-0.34251732194374906,-0.49062054557152374,-0.6236283535923591
1,1,0.45443740232561997,-0.04914348170498073,9,2,33,23,2,0,70.0,0.4995707272303466,-0.5536778464559464,-1.0118704488730614,0.8004233261312483,1.0712922445829725,-1.347349133891685,0.4783512413088278,-0.6236283535923591
3,9,-0.4373157419554242,1.0162601863580099,2,3,23,22,3,0,21.0,1.390867896225566,1.5089491737450216,-1.0118704488730614,-0.36524504050296996,-0.49281454626308885,1.4178271305665449,-0.6917838317464218,-0.6236283535923591
1,6,-1.3290688862364683,-0.33777548080416386,2,2,7,27,1,2,58.0,-0.019557388330038183,1.5089491737450216,-1.0118704488730614,0.251873506538675,-0.6054038427006011,-1.4493433403676035,-0.5202656614288772,-0.6236283535923591
0,0,-0.4373157419554242,-0.891736328933616,9,3,11,19,3,1,46.0,-1.5349534315467497,0.8214068336780322,-1.0118704488730614,0.38901096143681835,-1.0654476387426548,0.3166674569469082,-0.3508649993868576,-0.6236283535923591
0,0,-1.3290688862364683,-0.44079993374041615,5,3,26,13,3,1,21.0,0.27817785441782955,-1.2412201865229358,-1.0118704488730614,-0.982363587544615,-0.9308879870776232,-1.6250000292983515,-0.3042798173253023,-0.6236283535923591
3,5,1.3461905466066642,0.5624620008054697,9,2,23,22,3,2,30.0,0.8278429179523547,1.5089491737450216,0.9882688056694595,-0.6395199502992567,-1.3914933257453006,-1.5381160756336805,-0.7680141296653306,-0.1587194156552823
0,4,-0.4373157419554242,-0.48658857948986173,3,1,19,26,3,0,52.0,-0.678010329022438,0.8214068336780322,-1.0118704488730614,1.6232480555201083,-1.3547122837669612,0.9248551325996063,0.06840163916714061,-0.6236283535923591
3,5,1.3461905466066642,0.9279535124126506,2,3,18,28,2,1,41.0,-1.605570123736949,0.13386449361104288,-1.0118704488730614,0.45757968888589,0.005203569836754204,-1.6061122132842927,-0.1146115760746841,-0.6236283535923591
1,6,1.3461905466066642,-0.6587048282444739,1,0,33,23,2,1,32.0,-0.14361373947498307,-0.5536778464559464,0.9882688056694595,-1.0509323149936867,1.1844430836461082,-0.9299283999809823,-0.6536686827869674,0.7119282317541525
3,2,1.3461905466066642,1.0358838916792008,4,2,0,6,3,0,35.0,-0.6264792293160762,1.5089491737450216,-1.0118704488730614,1.074698235927535,0.45682422649445553,-1.4757862827872859,-0.29157476767215085,-0.6236283535923591
2,10,1.3461905466066642,-0.9563310256158695,6,2,44,13,3,0,61.0,1.7305914424378768,-0.5536778464559464,0.9882688056694595,0.38901096143681835,1.2464233509493021,1.4631578890002863,0.2267912581764288,1.8333644418259636
0,4,-0.4373157419554242,-0.2568276963542513,0,0,41,30,3,1,62.0,-1.1837785298441363,0.8214068336780322,0.9882688056694595,-1.5309134071371884,0.31173565059898317,-0.5521720796998034,-1.0030575482486328,0.20267605045251505
2,3,-1.3290688862364683,-1.0675320224359515,7,3,26,13,3,0,67.0,1.4767530624028355,-1.2412201865229358,-1.0118704488730614,-0.0909701307066833,1.0524103737963824,1.053292281495207,0.6041312328750271,-0.6236283535923591
2,10,-0.4373157419554242,-1.048317144308952,1,0,38,12,3,2,50.0,-0.2237732279071013,1.5089491737450216,-1.0118704488730614,1.2118356908256784,1.3558539701176817,0.947520511816477,-0.25345961871269646,-0.6236283535923591
3,5,-1.3290688862364683,2.135220216860084,3,1,14,20,2,0,36.0,-0.09399119901700512,1.5089491737450216,-1.0118704488730614,-1.59948213458626,0.17254327227255775,-0.344406103545155,-1.0348201723815114,-0.6236283535923591
3,5,1.3461905466066642,0.24480327091869156,4,2,27,4,3,1,53.0,-1.6819124936722998,0.13386449361104288,0.9882688056694595,-0.36524504050296996,-1.0417926556382648,-1.456898466773227,-0.47398298054953963,-0.06378268903843376
2,3,-0.4373157419554242,-0.9820871388499326,7,3,20,25,3,2,45.0,-0.2600358536263929,0.4776356636445376,0.9882688056694595,0.251873506538675,-1.3258630313755537,0.39410750260454985,-0.3130145389618439,2.0258899966908324
3,9,1.3461905466066642,-0.6660637177399203,0,2,24,30,3,0,49.0,-0.4757030486937586,1.165178003711527,0.9882688056694595,1.28040441827475,-0.35074426198034303,0.31477867534550225,-0.15054871652216953,0.7271723779407329
1,6,0.45443740232561997,0.33883352558273155,9,1,28,30,3,0,59.0,0.32780039487580753,0.13386449361104288,-1.0118704488730614,-0.7766574051974,0.7702352044205724,-0.03275713931318236,-0.6536686827869674,-0.6236283535923591
2,3,-0.4373157419554242,-0.8197827427559159,4,2,43,16,0,0,70.0,0.4995707272303466,-0.5536778464559464,-1.0118704488730614,0.8004233261312483,1.0712922445829725,-1.347349133891685,0.4783512413088278,-0.6236283535923591
3,9,0.45443740232561997,-0.6566606922735164,0,2,13,13,3,2,48.0,0.5720959786689298,-0.5536778464559464,-1.0118704488730614,-0.2966763130538983,1.4187467441875143,0.005018492714935536,-0.1924753803775694,-0.6236283535923591
3,9,-1.3290688862364683,0.12624338460316312,1,0,48,14,3,0,64.0,-1.073082093437878,1.5089491737450216,0.9882688056694595,1.486110600621965,-0.08709999925010894,-1.492785317199939,-0.17722932079378773,-0.01759343079643142
2,3,-0.4373157419554242,-1.0029373257536978,9,1,26,13,3,1,50.0,-0.5940337220935522,-1.5849913565564304,-1.0118704488730614,0.38901096143681835,-1.4197108426828815,-1.5588926732491453,2.1763811274525207,-0.6236283535923591
1,1,-1.3290688862364683,-0.43057925388562923,2,3,38,12,3,1,66.0,1.55500399158657,-0.5536778464559464,0.9882688056694595,0.7318545986821767,0.875664832381385,-0.09319815055817099,0.43642457745342794,0.3657876954683403
1,1,-0.4373157419554242,0.6945131845293169,4,2,14,20,2,2,49.0,-0.9623856570316194,0.8214068336780322,-1.0118704488730614,-0.36524504050296996,0.6674729039314716,-1.4474545587661976,-0.6070835007254121,-0.6236283535923591
1,11,-1.3290688862364683,-0.9604192975577842,7,3,26,13,3,2,39.0,0.9060938471360891,1.165178003711527,0.9882688056694595,-0.9137948600955433,0.1905828291207127,-0.38595929877608465,-0.8213753382085667,1.8620341360548822
0,7,-1.3290688862364683,-0.554453893725647,3,1,0,6,3,1,18.0,-1.1017104821636343,-0.8974490164894412,-1.0118704488730614,-0.2966763130538983,-1.447507202651245,-0.31796316112547246,0.027639604863279627,-0.6236283535923591
1,1,-0.4373157419554242,-1.0515877618624838,1,0,28,30,3,2,18.0,-0.8154265949060693,0.4776356636445376,-1.0118704488730614,-0.9137948600955433,0.40860175351903727,-1.7534371781939524,-0.7584853424254671,-0.6236283535923591
0,4,-1.3290688862364683,-0.9710488046067627,0,3,5,5,2,1,60.0,-1.3631830991922105,0.8214068336780322,0.9882688056694595,1.3489731457238217,-0.5037646274627472,0.9418541670122593,-0.02476872495597015,1.9398045629271188
2,3,1.3461905466066642,-0.8892833657684672,1,0,24,30,3,2,63.0,-0.24667593888770653,-1.2412201865229358,0.9882688056694595,0.04616732419146003,0.724680058916866,0.21656203207239574,0.7438867790596931,1.4425333861047172
1,1,1.3461905466066642,0.7664667707070172,6,2,6,26,3,2,33.0,0.1522129440245009,0.8214068336780322,0.9882688056694595,-0.6395199502992567,1.584682590059259,1.6539248307422816,-0.7002538648485228,-0.2043776640376089
3,9,-0.4373157419554242,1.9537009426390675,8,0,21,3,2,2,33.0,-1.1742357336022176,0.4776356636445376,0.9882688056694595,-1.1880697698918299,-0.6312348034792821,-0.35196122995077855,-0.8633020020639666,-0.35685155288757686
3,2,1.3461905466066642,2.254597757563995,7,3,18,28,2,0,59.0,-1.607478682985333,-0.5536778464559464,-1.0118704488730614,1.4175418731728935,-0.3209825028222974,0.4356606978354795,0.8556912160074259,-0.6236283535923591
0,4,-0.4373157419554242,-0.3107928859875263,8,2,46,30,3,0,59.0,1.3030741707999127,-0.5536778464559464,-1.0118704488730614,-0.22810758560482663,-1.619830595889457,-1.2887969042481022,-0.15054871652216953,-0.6236283535923591
1,6,0.45443740232561997,-0.22739213837246494,8,0,49,6,3,1,46.0,1.2210061231194107,0.4776356636445376,-1.0118704488730614,0.38901096143681835,-0.37348673831809476,1.5897062562944813,-0.26060620914259414,-0.6236283535923591
2,10,0.45443740232561997,-1.1051441243015672,0,2,34,0,3,0,43.0,-1.4700624171017016,1.5089491737450216,-1.0118704488730614,0.04616732419146003,-0.7285220633685539,-1.5910019604730454,-0.5774383848680587,-0.6236283535923591
2,10,1.3461905466066642,-0.5360566699870305,1,0,12,19,3,0,21.0,1.390867896225566,1.5089491737450216,-1.0118704488730614,-0.36524504050296996,-0.49281454626308885,1.4178271305665449,-0.6917838317464218,-0.6236283535923591
0,0,-0.4373157419554242,-0.24497170772269844,9,3,1,2,3,2,30.0,-0.8936775240898037,-1.2412201865229358,0.9882688056694595,-0.570951222850185,1.4849385811828846,-0.21030260984533647,0.11498682122869598,0.1934843252061395
1,1,-0.4373157419554242,0.005230535122485861,5,3,15,25,3,2,44.0,0.8297514772007384,1.5089491737450216,-1.0118704488730614,-0.982363587544615,-0.04035157566695244,0.7378657540604227,-0.8633020020639666,-0.6236283535923591
3,8,-0.4373157419554242,0.7480695469684006,2,3,20,25,3,0,67.0,-0.9223059128155603,1.165178003711527,0.9882688056694595,0.663285871233105,0.38859679748119985,1.572707221881828,-0.3392187038714688,-0.2006313810689902
0,0,-0.4373157419554242,-0.2870809087244207,3,1,10,30,3,2,70.0,-0.1894191614361935,1.5089491737450216,-1.0118704488730614,1.28040441827475,-0.6579080781963984,-0.2669660578875133,-0.23440204423296926,-0.6236283535923591
1,11,0.45443740232561997,-0.19713892600229566,2,3,11,19,3,0,41.0,-0.07299704728478368,0.8214068336780322,0.9882688056694595,-0.36524504050296996,1.2356838482342523,0.9324102590052298,-0.6070835007254121,0.15838807578638017
0,0,-0.4373157419554242,-0.09615860903700059,8,3,21,3,2,0,41.0,-0.07299704728478368,0.8214068336780322,0.9882688056694595,-0.36524504050296996,1.2356838482342523,0.9324102590052298,-0.6070835007254121,0.09337358300396732
3,9,-0.4373157419554242,-0.28462794555927173,8,1,0,6,3,0,52.0,0.30871480239196986,0.8214068336780322,-1.0118704488730614,-1.1880697698918299,1.5322485473916643,-1.2774642146396669,-0.8865945930947442,-0.6236283535923591
0,7,0.45443740232561997,-0.4105467213702469,5,3,47,7,3,0,38.0,0.7801289367427604,0.13386449361104288,0.9882688056694595,0.7318545986821767,1.6843564061074303,1.162841614376749,0.005178892083601232,0.34377071708324747
0,7,0.45443740232561997,-0.7866677400264063,6,2,24,30,3,0,31.0,-1.7258093563851264,-0.20990667642245178,0.9882688056694595,1.0061295084784634,0.042124997471499386,-0.7901585614769461,0.3246201405056951,1.038004059533761
3,9,-1.3290688862364683,1.5640886265745895,2,3,27,4,3,0,52.0,-1.0272766714766675,0.13386449361104288,-1.0118704488730614,-0.982363587544615,1.4987665683388631,1.03818202868396,-0.7435115339056814,-0.6236283535923591
2,10,0.45443740232561997,-0.6080102561647305,8,2,47,7,3,1,30.0,0.135035910789047,0.4776356636445376,0.9882688056694595,-1.393775952239045,-0.7543530241472349,-0.2934090003071958,-0.9419144967928412,0.6155879079711578
3,5,-1.3290688862364683,2.2272063355531664,5,3,48,14,3,2,19.0,-1.055905060202424,0.4776356636445376,0.9882688056694595,-0.022401403257611637,-1.0911382138649302,-1.7232166725714582,-0.41783119860034346,-0.3774748114583534
1,11,1.3461905466066642,0.2791447552307758,8,2,10,30,3,0,37.0,-0.38218364552295403,1.165178003711527,-1.0118704488730614,-0.5023824954011133,-1.271393396690074,-0.6522775045743158,-0.6955953466423673,-0.6236283535923591
0,0,0.45443740232561997,-0.5021240128691378,3,1,22,21,3,0,56.0,0.22473819546308407,0.4776356636445376,-1.0118704488730614,0.663285871233105,-1.6286748922430272,0.8568589949489941,-0.1557895495040946,-0.6236283535923591
3,8,-0.4373157419554242,0.4148753837023464,9,2,19,26,3,1,61.0,-0.6054850775838548,0.13386449361104288,0.9882688056694595,-1.4623446796881168,-0.8633624863463971,-0.8014912510853816,-0.9531448531826805,-0.118958191633656
3,8,-1.3290688862364683,2.1748764546966575,4,2,10,30,3,1,64.0,0.14457870703096584,0.4776356636445376,0.9882688056694595,-0.0909701307066833,1.2697273699126774,1.5084886474340278,-0.44403536350996836,-0.37377933252413414
0,7,-0.4373157419554242,-0.9289396036050405,0,2,43,16,0,0,40.0,1.5588211100833376,1.5089491737450216,-1.0118704488730614,-1.4623446796881168,-0.856764360495321,-0.06108886333427078,-0.996705023422057,-0.6236283535923591
0,7,-0.4373157419554242,-0.2596894867135916,3,1,2,15,3,1,41.0,-1.7334435933786614,-1.2412201865229358,0.9882688056694595,0.3204422339877467,0.7905209317712216,0.4394382610382913,1.0233978714290253,0.204925809623388
0,4,-1.3290688862364683,-0.9690046686358053,7,3,39,18,2,2,51.0,0.18465845124702496,-0.8974490164894412,0.9882688056694595,1.0061295084784634,-0.24650791209898038,-0.8845976415472409,1.0233978714290253,1.9244730263450645
2,3,0.45443740232561997,-0.854941881456383,9,0,22,21,3,2,42.0,0.3411603096144939,-0.5536778464559464,0.9882688056694595,0.38901096143681835,-1.605300680451449,-0.5635047693082388,0.2267912581764288,1.28687635818135
3,2,0.45443740232561997,1.4929526947852725,7,3,5,5,2,2,30.0,-0.6322049070612276,1.5089491737450216,-1.0118704488730614,0.38901096143681835,1.0593594637884727,-0.3821817355732729,-0.4821505124694227,-0.6236283535923591
0,0,-1.3290688862364683,-0.9988490538117831,4,2,26,13,3,1,54.0,0.2342809917050029,-0.8974490164894412,-1.0118704488730614,0.1147360516405317,1.7402298973569688,-1.5400048572350864,0.3420895837787783,-0.6236283535923591
0,0,-0.4373157419554242,-0.5119358655297334,6,2,34,24,2,2,59.0,-0.2772128868618468,1.5089491737450216,0.9882688056694595,-1.0509323149936867,-0.6700514374755067,-0.12719621938347708,-0.8823595765436938,0.46655217538803284
0,4,1.3461905466066642,-1.110867705020248,8,0,15,25,3,2,19.0,0.9977046910585099,-1.5849913565564304,0.9882688056694595,-0.43381376795204163,-0.03571884900555838,-0.09886449536238867,0.9185812117905259,3.732634946259759
3,2,-0.4373157419554242,0.5076791567838116,4,2,21,3,2,2,67.0,1.5664553470768727,1.165178003711527,0.9882688056694595,-0.7080886777483283,-0.7874138462308184,1.7086994971830525,-0.7584853424254671,-0.14471361581635056
1,11,-0.4373157419554242,-0.9211718869154024,0,2,3,25,3,1,37.0,0.5148392012174168,0.4776356636445376,-1.0118704488730614,-0.6395199502992567,0.4981678023059858,1.051403499893801,-0.6536686827869674,-0.6236283535923591
2,10,-1.3290688862364683,-0.8099708900953204,2,1,21,28,2,0,52.0,0.4346797127852985,-0.8974490164894412,-1.0118704488730614,1.6918167829691801,-0.5488986159972362,-1.1811363529679664,1.5474811696215232,-0.6236283535923591
3,2,-1.3290688862364683,2.7312902659912583,5,3,42,29,2,2,39.0,0.9060938471360891,1.165178003711527,0.9882688056694595,-0.9137948600955433,0.1905828291207127,-0.38595929877608465,-0.8213753382085667,-0.408172426250629
1,6,-1.3290688862364683,0.41691951967330365,5,3,26,13,3,2,33.0,1.6676089872412123,1.5089491737450216,-1.0118704488730614,0.251873506538675,0.8004883133760384,1.5349315898537101,-0.5202656614288772,-0.6236283535923591
1,11,-1.3290688862364683,0.1699878943816512,1,0,25,10,3,0,24.0,-0.6551076180418328,1.165178003711527,-1.0118704488730614,-1.6680508620353316,0.8846495143913609,-1.1036963073103248,-1.0519719894132658,-0.6236283535923591
3,2,-1.3290688862364683,1.1021138971382203,0,1,49,6,3,0,49.0,-0.38027508627457024,1.165178003711527,0.9882688056694595,-1.2566384973409017,-0.5182243500725523,0.8285272709279056,-0.9261919978470663,-0.26269769387909486
3,5,-1.3290688862364683,1.6168273346252902,6,2,33,23,2,0,56.0,0.22473819546308407,0.4776356636445376,-1.0118704488730614,0.663285871233105,-1.6286748922430272,0.8568589949489941,-0.1557895495040946,-0.6236283535923591
1,1,0.45443740232561997,0.6785689239558492,8,1,20,25,3,0,21.0,0.7973059699782143,0.13386449361104288,0.9882688056694595,-0.15953885815575497,0.19423285618726535,0.6396491107873161,-0.38414012943082576,-0.18585343504988355
1,6,1.3461905466066642,-0.7482379837724072,2,2,17,9,3,2,30.0,-0.6322049070612276,1.5089491737450216,-1.0118704488730614,0.38901096143681835,1.0593594637884727,-0.3821817355732729,-0.4821505124694227,-0.6236283535923591
2,10,-1.3290688862364683,-0.5659010551630084,4,2,40,11,3,2,62.0,-1.3154691179826163,1.5089491737450216,0.9882688056694595,-1.4623446796881168,-0.3369864676525672,1.6048165091057283,-0.996705023422057,0.5455334211758548
1,11,-1.3290688862364683,0.34496593349560367,8,3,35,19,3,0,47.0,0.40414276481115824,-0.20990667642245178,0.9882688056694595,0.18330477908960335,-0.24959639653990962,-1.2906856858495082,-0.09464649804830312,-0.0976498959065108
2,10,1.3461905466066642,-0.8618919437576381,7,3,2,15,3,0,28.0,0.6503469078526642,1.165178003711527,0.9882688056694595,1.0061295084784634,-1.5897880654185996,1.3082777976850029,-0.23440204423296926,1.3164561214783927
3,9,0.45443740232561997,0.5890357684279157,2,3,32,17,3,2,20.0,0.5491932676883245,0.8214068336780322,-1.0118704488730614,-1.6680508620353316,0.7971190576222977,-0.5446169532941798,-1.049642730310188,-0.6236283535923591
3,5,-1.3290688862364683,-0.23311571909114565,3,1,24,30,3,2,28.0,-0.5806738073548658,-0.8974490164894412,-1.0118704488730614,-1.5309134071371884,0.49227160473693915,-0.7183848606235221,-0.9157103318832164,-0.6236283535923591
0,7,-1.3290688862364683,-0.307931095628186,6,2,44,13,3,2,60.0,1.127486719948606,-1.2412201865229358,0.9882688056694595,0.8689920535803201,-1.651487561408982,-0.9129293655683293,1.5824200561676895,0.2447828790320542
0,7,-0.4373157419554242,-0.19018886370104046,3,1,42,29,2,2,41.0,-0.5825823666032496,-1.5849913565564304,0.9882688056694595,0.7318545986821767,0.49943127321363867,0.3355552729609671,2.700464425645018,0.15353791916491405
0,4,0.45443740232561997,-0.789120703191555,4,2,22,21,3,0,18.0,0.6217185191269077,-0.20990667642245178,0.9882688056694595,0.8689920535803201,-0.5351408216694603,-1.4361218691577622,0.2547423674133619,1.0458173780907805
0,4,0.45443740232561997,-0.9301660851876149,2,1,18,28,2,0,20.0,1.4843872993963707,1.165178003711527,-1.0118704488730614,0.38901096143681835,0.8642234013843062,1.1118445111387898,-0.4230720315822684,-0.6236283535923591
2,3,-0.4373157419554242,-0.9640987423055075,3,1,40,11,3,2,24.0,-1.080716330431413,-0.8974490164894412,0.9882688056694595,-0.7766574051974,1.3286893456031448,0.027683871931806273,-0.3392187038714688,1.888414987949723
2,3,-1.3290688862364683,-0.8071090997359801,0,1,23,22,3,1,70.0,-0.48142872643890994,0.4776356636445376,-1.0118704488730614,0.663285871233105,-0.08885481995518238,0.696312558829493,-0.1557895495040946,-0.6236283535923591
2,10,-0.4373157419554242,-0.9980313994234,6,2,22,21,3,1,28.0,1.0606871462551744,1.5089491737450216,0.9882688056694595,0.9375607810293917,-1.2936445232304055,0.4356606978354795,-0.32968991663160524,2.1609634812150733
1,6,-1.3290688862364683,-0.526244817326435,0,2,19,26,3,1,60.0,-1.3899029286695832,1.5089491737450216,-1.0118704488730614,-0.7766574051974,-0.4327996781495772,-1.0357001696597123,-0.806129278624785,-0.6236283535923591
0,4,-1.3290688862364683,-0.08716441076478813,2,0,48,14,3,0,58.0,-0.866957694612431,-0.20990667642245178,-1.0118704488730614,-0.0909701307066833,1.1126358203945028,0.768086259682917,-0.23440204423296926,-0.6236283535923591
1,11,-0.4373157419554242,-0.44774999604167137,5,3,24,30,3,0,18.0,0.6217185191269077,-0.20990667642245178,0.9882688056694595,0.8689920535803201,-0.5351408216694603,-1.4361218691577622,0.2547423674133619,0.38547290345533675
1,1,1.3461905466066642,-0.09452330026023471,7,3,30,30,3,1,18.0,0.33352607262095885,-0.5536778464559464,0.9882688056694595,1.28040441827475,-0.31634977616090354,0.7775301676899464,0.7718378882966266,0.0924095467866949
1,1,1.3461905466066642,-0.6423517404768146,1,0,24,30,3,1,57.0,-1.5139592798145283,-0.20990667642245178,0.9882688056694595,0.7318545986821767,-1.315404299973316,-1.740215706984111,0.18486459432102895,0.6792540645285494
3,2,-0.4373157419554242,0.4917348962103443,5,3,0,6,3,1,60.0,0.2590922619339919,-0.8974490164894412,-1.0118704488730614,0.7318545986821767,-0.17814009742931916,-1.421011616346515,0.8137645521520263,-0.6236283535923591
1,1,0.45443740232561997,-1.0609907873288877,4,2,42,29,2,1,56.0,1.0206074020391152,0.8214068336780322,-1.0118704488730614,-0.7766574051974,-1.1964274561693367,1.4612691073988804,-0.7468390469100782,-0.6236283535923591
3,8,-0.4373157419554242,1.276683109057981,4,2,41,30,3,0,54.0,-1.7181751193915913,-0.5536778464559464,0.9882688056694595,0.04616732419146003,-0.8904569180327311,0.42432800822704414,0.01715793889942971,-0.28704868008506157
2,10,1.3461905466066642,-0.8459476831841705,3,1,45,8,3,1,41.0,1.2820800190676913,1.165178003711527,-1.0118704488730614,0.251873506538675,-0.8219487177066639,0.7340881908576109,-0.4649986954376683,-0.6236283535923591
0,7,-1.3290688862364683,-0.6791461879540477,9,3,28,30,3,2,38.0,1.3641480667481933,1.5089491737450216,0.9882688056694595,1.2118356908256784,-0.3275806286733735,1.019294212669901,-0.25345961871269646,0.7551501277200591
3,8,1.3461905466066642,0.5129939103083009,7,3,11,19,3,2,58.0,-0.43180618598093196,-1.5849913565564304,-1.0118704488730614,-1.393775952239045,0.9817261957960236,0.28833573292581977,-0.5488520231484679,-0.6236283535923591
1,1,-1.3290688862364683,0.29549784299843485,7,3,26,13,3,0,36.0,-1.548313346285436,0.8214068336780322,0.9882688056694595,0.1147360516405317,1.0798557696237308,0.42243922662563826,-0.44403536350996836,-0.08145152650463047
